property_id,name,type,distance_km,source
P002,Shri Shyam Sweets,food,8.898,OpenStreetMap
P002,Satnam Bakery and Fast Food,retail,9.498,OpenStreetMap
P002,Honey Textiles,retail,4.776,OpenStreetMap
P002,Ravi Textiles,retail,4.781,OpenStreetMap
P002,Honey Textiles,retail,4.776,OpenStreetMap
P002,Ravi Textorium,retail,4.551,OpenStreetMap
P002,Royal Fashion,retail,4.551,OpenStreetMap
P002,Decathlon,retail,7.834,OpenStreetMap
P002,Unnamed,retail,7.09,OpenStreetMap
P002,Sharma Cafe,food,8.255,OpenStreetMap
P002,Pink City Treat Cafe,food,1.177,OpenStreetMap
P002,McDonald's,food,1.287,OpenStreetMap
P002,Zudio,retail,1.283,OpenStreetMap
P002,Xpose Tattoos,retail,1.277,OpenStreetMap
P002,Bhagat Mishtan Bhandar,retail,1.273,OpenStreetMap
P002,Ram Dalal Holidays,retail,1.279,OpenStreetMap
P002,Domino's,food,1.695,OpenStreetMap
P002,Jypore Jewelers,retail,1.341,OpenStreetMap
P002,Mahindra,retail,1.418,OpenStreetMap
P002,Puma,retail,1.805,OpenStreetMap
P002,US Polo Association,retail,1.81,OpenStreetMap
P002,Shankar Saree Centre,retail,3.226,OpenStreetMap
P002,Deepu Saree Emporium,retail,3.228,OpenStreetMap
P002,Shankar Saree Centre,retail,3.223,OpenStreetMap
P002,Friends Saree Centre,retail,3.22,OpenStreetMap
P002,Mirza Ismail Road,highway,1.46,OpenStreetMap
P002,Mirza Ismail Road,highway,1.38,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,5.773,OpenStreetMap
P002,Amer Road,highway,4.308,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,6.851,OpenStreetMap
P002,Sawai Jai Singh Circle,highway,1.826,OpenStreetMap
P002,Sawai Jai Singh Highway,highway,1.919,OpenStreetMap
P002,Unnamed,highway,1.495,OpenStreetMap
P002,Waterworks Road,highway,2.852,OpenStreetMap
P002,Unnamed,highway,3.983,OpenStreetMap
P002,Flyover,highway,6.085,OpenStreetMap
P002,Motidungri Marg,highway,2.769,OpenStreetMap
P002,Sawai Mansingh Road,highway,3.112,OpenStreetMap
P002,Unnamed,highway,8.055,OpenStreetMap
P002,Unnamed,highway,5.419,OpenStreetMap
P002,GANDHI CIRCLE,highway,3.609,OpenStreetMap
P002,Unnamed,highway,6.916,OpenStreetMap
P002,Calgiri Road,highway,6.327,OpenStreetMap
P002,Unnamed,highway,5.815,OpenStreetMap
P002,Jawahar Circle,highway,7.656,OpenStreetMap
P002,Unnamed,highway,7.625,OpenStreetMap
P002,Unnamed,highway,7.716,OpenStreetMap
P002,Gandhi Marg,highway,2.866,OpenStreetMap
P002,Unnamed,highway,2.814,OpenStreetMap
P002,Unnamed,highway,2.938,OpenStreetMap
P002,Unnamed,highway,3.004,OpenStreetMap
P002,Unnamed,highway,2.975,OpenStreetMap
P002,Unnamed,highway,3.088,OpenStreetMap
P002,Unnamed,highway,1.671,OpenStreetMap
P002,Unnamed,highway,2.052,OpenStreetMap
P002,Bhawani Singh Road,highway,3.142,OpenStreetMap
P002,Unnamed,highway,1.06,OpenStreetMap
P002,Unnamed,highway,5.326,OpenStreetMap
P002,New Sanganer Road,highway,2.061,OpenStreetMap
P002,Station Road,highway,1.354,OpenStreetMap
P002,Unnamed,highway,4.62,OpenStreetMap
P002,Chhoti Chaupar,highway,3.239,OpenStreetMap
P002,Tripolia Bazaar,highway,3.677,OpenStreetMap
P002,Ramganj Bazaar,highway,4.268,OpenStreetMap
P002,TeenMurti Circle,highway,2.87,OpenStreetMap
P002,Unnamed,highway,2.531,OpenStreetMap
P002,Shanti Path,highway,4.421,OpenStreetMap
P002,Unnamed,highway,7.597,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,8.249,OpenStreetMap
P002,Old Agra Jaipur Bikaner Road,highway,7.953,OpenStreetMap
P002,Unnamed,highway,9.671,OpenStreetMap
P002,Unnamed,highway,0.917,OpenStreetMap
P002,Bais Godam Flyover,highway,0.896,OpenStreetMap
P002,B2 Bypass,highway,7.975,OpenStreetMap
P002,Unnamed,highway,3.692,OpenStreetMap
P002,Flyover,highway,7.952,OpenStreetMap
P002,Flyover,highway,8.818,OpenStreetMap
P002,Unnamed,highway,7.303,OpenStreetMap
P002,Flyover,highway,7.942,OpenStreetMap
P002,Gangauri Bazaar,highway,3.418,OpenStreetMap
P002,Jai Lal Munshi Ka Rasta,highway,3.246,OpenStreetMap
P002,Unnamed,highway,3.41,OpenStreetMap
P002,Unnamed,highway,3.35,OpenStreetMap
P002,Powerhouse Road,highway,2.881,OpenStreetMap
P002,Unnamed,highway,3.469,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,3.738,OpenStreetMap
P002,Ram Mandir Road,highway,1.432,OpenStreetMap
P002,Sirsi Road,highway,7.813,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,8.453,OpenStreetMap
P002,Sujrapol Bazaar Road,highway,5.164,OpenStreetMap
P002,Bikaner - Agra Road,highway,7.931,OpenStreetMap
P002,Unnamed,highway,8.791,OpenStreetMap
P002,Jagatpura Flyover,highway,9.486,OpenStreetMap
P002,Kanwatia Circle,highway,4.052,OpenStreetMap
P002,Unnamed,highway,1.164,OpenStreetMap
P002,Unnamed,highway,1.215,OpenStreetMap
P002,Unnamed,highway,1.208,OpenStreetMap
P002,Unnamed,highway,1.437,OpenStreetMap
P002,Unnamed,highway,1.431,OpenStreetMap
P002,Sardar Patel Road,highway,1.384,OpenStreetMap
P002,"Amer Road , JAIPUR",highway,7.075,OpenStreetMap
P002,Amer Road,highway,5.099,OpenStreetMap
P002,Amer Road,highway,4.88,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,10.57,OpenStreetMap
P002,Unnamed,highway,4.801,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,0.457,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,0.369,OpenStreetMap
P002,Gopalpura Bypass Road,highway,4.962,OpenStreetMap
P002,JLN Marg Flyover,highway,5.677,OpenStreetMap
P002,Bhaskar Flyover,highway,5.115,OpenStreetMap
P002,JLN Marg Flyover,highway,5.986,OpenStreetMap
P002,Tonk Road Flyover,highway,3.832,OpenStreetMap
P002,Unnamed,highway,5.224,OpenStreetMap
P002,Gopalpura Bypass Flyover,highway,5.048,OpenStreetMap
P002,Tripolia Bazaar,highway,3.593,OpenStreetMap
P002,Sawai Mansingh Road,highway,2.478,OpenStreetMap
P002,Unnamed,highway,2.588,OpenStreetMap
P002,Mirza Ismail Road,highway,3.02,OpenStreetMap
P002,Mirza Ismail Road,highway,3.463,OpenStreetMap
P002,Mirza Ismail Road,highway,2.703,OpenStreetMap
P002,Jhotwara Road flyover,highway,4.262,OpenStreetMap
P002,Kalwad Road,highway,4.676,OpenStreetMap
P002,Jhotwara Pulia,highway,4.559,OpenStreetMap
P002,Unnamed,highway,7.313,OpenStreetMap
P002,Unnamed,highway,6.655,OpenStreetMap
P002,Flyover,highway,6.984,OpenStreetMap
P002,Flyover,highway,6.996,OpenStreetMap
P002,Mirza Ismail Road,highway,2.388,OpenStreetMap
P002,Mirza Ismail Road,highway,3.524,OpenStreetMap
P002,Unnamed,highway,9.406,OpenStreetMap
P002,Flyover,highway,9.946,OpenStreetMap
P002,Flyover,highway,9.94,OpenStreetMap
P002,B2 Bypass,highway,7.947,OpenStreetMap
P002,Ajmer Road,highway,5.015,OpenStreetMap
P002,Flyover,highway,6.306,OpenStreetMap
P002,Flyover,highway,6.034,OpenStreetMap
P002,Flyover,highway,6.048,OpenStreetMap
P002,Unnamed,highway,5.962,OpenStreetMap
P002,Flyover,highway,6.36,OpenStreetMap
P002,Flyover,highway,6.348,OpenStreetMap
P002,Unnamed,highway,5.775,OpenStreetMap
P002,Unnamed,highway,6.667,OpenStreetMap
P002,Unnamed,highway,5.781,OpenStreetMap
P002,Unnamed,highway,6.148,OpenStreetMap
P002,Unnamed,highway,6.161,OpenStreetMap
P002,Unnamed,highway,5.779,OpenStreetMap
P002,Unnamed,highway,6.083,OpenStreetMap
P002,Flyover,highway,5.813,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,0.378,OpenStreetMap
P002,Ajmer Road,highway,0.643,OpenStreetMap
P002,Sikar Road,highway,3.483,OpenStreetMap
P002,Jhotwara Road flyover,highway,3.892,OpenStreetMap
P002,Meera Marg,highway,2.919,OpenStreetMap
P002,Bais Godam Flyover,highway,0.818,OpenStreetMap
P002,Unnamed,highway,0.88,OpenStreetMap
P002,Bais Godam Flyover,highway,0.857,OpenStreetMap
P002,Hawa sadak,highway,0.894,OpenStreetMap
P002,Hawa sadak,highway,1.273,OpenStreetMap
P002,Bais Godam Flyover,highway,0.867,OpenStreetMap
P002,Unnamed,highway,3.252,OpenStreetMap
P002,Meera Marg,highway,2.904,OpenStreetMap
P002,Ram Mandir Rd,highway,2.002,OpenStreetMap
P002,Ram Mandir Road,highway,1.991,OpenStreetMap
P002,Chandpol Bazaar,highway,2.964,OpenStreetMap
P002,Mirza Ismail Road,highway,2.766,OpenStreetMap
P002,Mirza Ismail Road,highway,2.732,OpenStreetMap
P002,Mirza Ismail Road,highway,3.525,OpenStreetMap
P002,Agra Road,highway,4.961,OpenStreetMap
P002,Jothwara Road,highway,3.4,OpenStreetMap
P002,Unnamed,highway,2.844,OpenStreetMap
P002,Unnamed,highway,2.557,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,5.986,OpenStreetMap
P002,Old Agra Jaipur Bikaner Road,highway,7.025,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,6.035,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,6.261,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,6.117,OpenStreetMap
P002,Agra Road,highway,4.477,OpenStreetMap
P002,Agra Road,highway,4.476,OpenStreetMap
P002,Agra Jaipur-Bikaner Road Underpass,highway,5.488,OpenStreetMap
P002,Agra Road,highway,4.773,OpenStreetMap
P002,Mirza Ismail Road,highway,3.669,OpenStreetMap
P002,Mirza Ismail Road,highway,4.017,OpenStreetMap
P002,Mirza Ismail Road,highway,4.018,OpenStreetMap
P002,Unnamed,highway,9.592,OpenStreetMap
P002,Kalwad Road,highway,6.461,OpenStreetMap
P002,Unnamed,highway,10.039,OpenStreetMap
P002,Unnamed,highway,9.874,OpenStreetMap
P002,Sikar Road,highway,7.838,OpenStreetMap
P002,Jaipur Ajmer Road,highway,9.852,OpenStreetMap
P002,Amer Road,highway,5.766,OpenStreetMap
P002,Amer Road,highway,5.774,OpenStreetMap
P002,Unnamed,highway,7.193,OpenStreetMap
P002,NH11,highway,8.59,OpenStreetMap
P002,Unnamed,highway,9.869,OpenStreetMap
P002,Amer Road,highway,4.618,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,8.329,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,9.46,OpenStreetMap
P002,Crystal Mall,retail,1.499,OpenStreetMap
P002,parking area near bus stand,food,1.892,OpenStreetMap
P002,Laxmi Mandir Underpass,highway,3.162,OpenStreetMap
P002,Unnamed,highway,3.017,OpenStreetMap
P002,Unnamed,highway,5.416,OpenStreetMap
P002,Unnamed,highway,6.452,OpenStreetMap
P002,Unnamed,highway,5.415,OpenStreetMap
P002,Alka Circle,highway,6.373,OpenStreetMap
P002,Unnamed,highway,5.938,OpenStreetMap
P002,Unnamed,highway,5.907,OpenStreetMap
P002,Unnamed,highway,6.469,OpenStreetMap
P002,Unnamed,highway,5.522,OpenStreetMap
P002,Shanti Path,highway,3.4,OpenStreetMap
P002,Unnamed,highway,3.665,OpenStreetMap
P002,JLN Marg,highway,2.994,OpenStreetMap
P002,Khatipura Road,highway,4.56,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,5.167,OpenStreetMap
P002,Mirza Ismail Road,highway,3.196,OpenStreetMap
P002,Mirza Ismail Road,highway,2.764,OpenStreetMap
P002,Gopalpura Flyover,highway,5.312,OpenStreetMap
P002,Unnamed,highway,9.577,OpenStreetMap
P002,JLN Marg,highway,5.457,OpenStreetMap
P002,JLN Marg,highway,4.518,OpenStreetMap
P002,Gandhi Marg,highway,4.237,OpenStreetMap
P002,Unnamed,highway,5.164,OpenStreetMap
P002,Bais Godam Flyover,highway,0.827,OpenStreetMap
P002,Bais Godam Flyover,highway,0.886,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,4.473,OpenStreetMap
P002,Cafe Coffee Day,food,4.561,OpenStreetMap
P002,Chandpol Bazaar,highway,2.907,OpenStreetMap
P002,Khatipura Road,highway,4.434,OpenStreetMap
P002,Khatipura Road Flyover,highway,4.46,OpenStreetMap
P002,Nice Cafe,food,4.424,OpenStreetMap
P002,Annapurna Canteen,food,5.587,OpenStreetMap
P002,Unnamed,highway,7.902,OpenStreetMap
P002,Tonk Road Flyover Ramp,highway,7.746,OpenStreetMap
P002,Unnamed,highway,7.704,OpenStreetMap
P002,Khasa Kothi Flyover,highway,1.17,OpenStreetMap
P002,Mirza Ismail Road,highway,1.273,OpenStreetMap
P002,Mirza Ismail Road,highway,1.472,OpenStreetMap
P002,Mirza Ismael Road,highway,1.501,OpenStreetMap
P002,B2 Bypass,highway,7.969,OpenStreetMap
P002,Unnamed,highway,9.861,OpenStreetMap
P002,Unnamed,highway,8.963,OpenStreetMap
P002,Unnamed,highway,8.242,OpenStreetMap
P002,JLN Marg,highway,3.334,OpenStreetMap
P002,Unnamed,highway,2.793,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,5.4,OpenStreetMap
P002,Bhawani Singh Road,highway,2.813,OpenStreetMap
P002,Ramganj Bazaar,highway,4.277,OpenStreetMap
P002,Unnamed,highway,3.391,OpenStreetMap
P002,Unnamed,highway,3.648,OpenStreetMap
P002,JLN Marg,highway,3.97,OpenStreetMap
P002,Gopalpura Bypass Road,highway,4.966,OpenStreetMap
P002,Unnamed,highway,5.336,OpenStreetMap
P002,Gopalpura Bypass,highway,4.259,OpenStreetMap
P002,Bhaskar Flyover,highway,4.944,OpenStreetMap
P002,Gopalpura Bypass Flyover,highway,5.056,OpenStreetMap
P002,Bhaskar Flyover,highway,5.126,OpenStreetMap
P002,Unnamed,highway,4.059,OpenStreetMap
P002,Unnamed,highway,4.766,OpenStreetMap
P002,Unnamed,highway,5.641,OpenStreetMap
P002,Unnamed,highway,4.079,OpenStreetMap
P002,Gopalpura Bypass Road,highway,7.925,OpenStreetMap
P002,Gopalpura Bypass Road,highway,7.931,OpenStreetMap
P002,Unnamed,highway,5.73,OpenStreetMap
P002,Unnamed,highway,5.751,OpenStreetMap
P002,Motidungri Marg,highway,2.513,OpenStreetMap
P002,Gopalpura Flyover,highway,5.067,OpenStreetMap
P002,Gopalpura Flyover,highway,5.316,OpenStreetMap
P002,Tonk Road,highway,8.081,OpenStreetMap
P002,Durgapura Flyover,highway,6.897,OpenStreetMap
P002,Gopalpura Flyover,highway,5.634,OpenStreetMap
P002,Tonk Road,highway,4.588,OpenStreetMap
P002,JLN Marg,highway,5.7,OpenStreetMap
P002,Unnamed,highway,5.682,OpenStreetMap
P002,Calgiri Road,highway,5.936,OpenStreetMap
P002,Unnamed,highway,6.568,OpenStreetMap
P002,Apex Circle,highway,7.012,OpenStreetMap
P002,JLN Marg Flyover,highway,5.93,OpenStreetMap
P002,Unnamed,highway,6.758,OpenStreetMap
P002,Unnamed,highway,5.727,OpenStreetMap
P002,Unnamed,highway,2.475,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,8.454,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,5.619,OpenStreetMap
P002,Gurjar Ki Thadi Underpass,highway,4.037,OpenStreetMap
P002,Gurjar Ki Thadi Underpass,highway,4.029,OpenStreetMap
P002,Unnamed,highway,3.988,OpenStreetMap
P002,Unnamed,highway,3.996,OpenStreetMap
P002,Gopalpura Bypass,highway,4.238,OpenStreetMap
P002,Unnamed,highway,3.992,OpenStreetMap
P002,Sirsi Road,highway,6.683,OpenStreetMap
P002,Sirsi Road,highway,6.684,OpenStreetMap
P002,Sirsi Road,highway,4.975,OpenStreetMap
P002,Sirsi Road,highway,4.956,OpenStreetMap
P002,Sirsi Road,highway,6.327,OpenStreetMap
P002,Sirsi Road,highway,5.54,OpenStreetMap
P002,Sirsi Road,highway,5.542,OpenStreetMap
P002,Sirsi Road,highway,4.832,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,5.923,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,6.475,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,7.24,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,6.488,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,7.243,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,7.065,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,7.063,OpenStreetMap
P002,Sirsi Road,highway,4.759,OpenStreetMap
P002,Tonk Road Flyover,highway,3.828,OpenStreetMap
P002,Unnamed,highway,5.236,OpenStreetMap
P002,Bata,retail,2.481,OpenStreetMap
P002,New Sanganer Road,highway,2.067,OpenStreetMap
P002,Agra Jaipur-Bikaner Road Underpass,highway,5.235,OpenStreetMap
P002,Gandhi Marg,highway,4.239,OpenStreetMap
P002,Jamwa Ramgarh Road Flyover,highway,5.389,OpenStreetMap
P002,Jamwa Ramgarh Road Flyover,highway,5.475,OpenStreetMap
P002,New Rambah Road,highway,7.245,OpenStreetMap
P002,Unnamed,highway,5.527,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,5.241,OpenStreetMap
P002,Galta Road,highway,5.917,OpenStreetMap
P002,Unnamed,highway,5.179,OpenStreetMap
P002,Unnamed,highway,5.282,OpenStreetMap
P002,Unnamed,highway,5.717,OpenStreetMap
P002,Unnamed,highway,5.722,OpenStreetMap
P002,Unnamed,highway,5.305,OpenStreetMap
P002,Durgapura Flyover,highway,6.895,OpenStreetMap
P002,Jaipur - Jodhpur Highway,highway,7.927,OpenStreetMap
P002,Flyover,highway,9.307,OpenStreetMap
P002,Flyover,highway,9.315,OpenStreetMap
P002,Bikaner - Agra Road,highway,7.9,OpenStreetMap
P002,Jaipur Road,highway,7.841,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,5.451,OpenStreetMap
P002,Unnamed,highway,5.467,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,5.414,OpenStreetMap
P002,80 Ft Road,highway,6.28,OpenStreetMap
P002,80 Ft Road,highway,6.275,OpenStreetMap
P002,Unnamed,highway,5.735,OpenStreetMap
P002,Unnamed,highway,6.311,OpenStreetMap
P002,Ajmer Road,highway,2.592,OpenStreetMap
P002,Ajmer Road,highway,3.182,OpenStreetMap
P002,Ajmer Road,highway,3.172,OpenStreetMap
P002,Ajmer Road,highway,2.143,OpenStreetMap
P002,Ajmer Road,highway,0.907,OpenStreetMap
P002,Ajmer Road,highway,0.867,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,1.458,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,1.754,OpenStreetMap
P002,Ajmer Road,highway,2.679,OpenStreetMap
P002,Ajmer Road,highway,2.872,OpenStreetMap
P002,Ajmer Road,highway,2.867,OpenStreetMap
P002,Ajmer Road,highway,4.936,OpenStreetMap
P002,Unnamed,highway,8.383,OpenStreetMap
P002,Vande Mataram Road,highway,8.186,OpenStreetMap
P002,Vande Mataram Road,highway,8.096,OpenStreetMap
P002,Unnamed,highway,7.539,OpenStreetMap
P002,Khasa Kothi Flyover,highway,1.287,OpenStreetMap
P002,Khasa Kothi Flyover,highway,1.445,OpenStreetMap
P002,Khasa Kothi Flyover,highway,1.28,OpenStreetMap
P002,Unnamed,highway,1.188,OpenStreetMap
P002,Waterworks Road,highway,2.459,OpenStreetMap
P002,Unnamed,highway,7.279,OpenStreetMap
P002,B2 Bypass,highway,7.916,OpenStreetMap
P002,B2 Bypass Road,highway,7.917,OpenStreetMap
P002,Unnamed,highway,7.912,OpenStreetMap
P002,80 Ft Road,highway,6.993,OpenStreetMap
P002,Unnamed,highway,7.653,OpenStreetMap
P002,Unnamed,highway,7.47,OpenStreetMap
P002,Vande Mataram Road,highway,7.833,OpenStreetMap
P002,Tonk Road,highway,8.618,OpenStreetMap
P002,Flyover,highway,9.766,OpenStreetMap
P002,Flyover,highway,9.767,OpenStreetMap
P002,Jaipur Sikar Road,highway,9.992,OpenStreetMap
P002,Unnamed,highway,10.009,OpenStreetMap
P002,Ajmer Road,highway,3.69,OpenStreetMap
P002,Unnamed,highway,5.82,OpenStreetMap
P002,Unnamed,highway,9.143,OpenStreetMap
P002,City Pulse Mall,retail,2.593,OpenStreetMap
P002,Pink Square Mall,retail,4.683,OpenStreetMap
P002,Unnamed,highway,7.743,OpenStreetMap
P002,Agra Bikaner Road,highway,7.73,OpenStreetMap
P002,Flyover,highway,7.686,OpenStreetMap
P002,Flyover,highway,7.675,OpenStreetMap
P002,Unnamed,highway,3.459,OpenStreetMap
P002,Unnamed,highway,8.237,OpenStreetMap
P002,Unnamed,highway,8.689,OpenStreetMap
P002,Sikar Road,highway,4.725,OpenStreetMap
P002,Unnamed,highway,8.539,OpenStreetMap
P002,Unnamed,highway,7.944,OpenStreetMap
P002,Unnamed,highway,7.621,OpenStreetMap
P002,Unnamed,highway,7.471,OpenStreetMap
P002,Unnamed,highway,7.204,OpenStreetMap
P002,Unnamed,highway,7.198,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,4.941,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,4.447,OpenStreetMap
P002,Unnamed,highway,3.423,OpenStreetMap
P002,Unnamed,highway,9.281,OpenStreetMap
P002,Unnamed,highway,8.094,OpenStreetMap
P002,Unnamed,highway,7.91,OpenStreetMap
P002,Unnamed,highway,7.915,OpenStreetMap
P002,Dadi Ka Phatak Flyover,highway,6.617,OpenStreetMap
P002,Benad Road,highway,6.217,OpenStreetMap
P002,Unnamed,highway,6.994,OpenStreetMap
P002,Unnamed,highway,2.149,OpenStreetMap
P002,Sawai Jai Singh Highway,highway,2.221,OpenStreetMap
P002,Khasa Kothi Flyover,highway,1.161,OpenStreetMap
P002,Station Road,highway,1.15,OpenStreetMap
P002,Unnamed,highway,4.667,OpenStreetMap
P002,Unnamed,highway,4.583,OpenStreetMap
P002,surajmal ravindra kumar jewellers,retail,3.217,OpenStreetMap
P002,Tonk Road,highway,8.939,OpenStreetMap
P002,Tonk Road,highway,8.265,OpenStreetMap
P002,Tonk Road,highway,8.223,OpenStreetMap
P002,Tonk Road,highway,8.086,OpenStreetMap
P002,Tonk Road,highway,8.251,OpenStreetMap
P002,Unnamed,retail,1.185,OpenStreetMap
P002,Unnamed,highway,3.893,OpenStreetMap
P002,JLN Marg Flyover,highway,6.16,OpenStreetMap
P002,Ajmer Road,highway,3.917,OpenStreetMap
P002,Unnamed,highway,7.542,OpenStreetMap
P002,Muhana Mandi Road,highway,8.149,OpenStreetMap
P002,Ajmer Road,highway,3.461,OpenStreetMap
P002,Unnamed,highway,5.526,OpenStreetMap
P002,Unnamed,highway,5.234,OpenStreetMap
P002,Unnamed,highway,6.258,OpenStreetMap
P002,Sardar Patel Road,highway,1.376,OpenStreetMap
P002,Ajmer Road,highway,1.026,OpenStreetMap
P002,Unnamed,highway,1.32,OpenStreetMap
P002,Unnamed,highway,5.358,OpenStreetMap
P002,Narayan Singh Road,highway,2.639,OpenStreetMap
P002,Sawai Mansingh Road,highway,2.77,OpenStreetMap
P002,Sawai Mansingh Road,highway,2.664,OpenStreetMap
P002,Church road,highway,1.244,OpenStreetMap
P002,Ajmer Road,highway,1.133,OpenStreetMap
P002,Ajmer Road,highway,1.215,OpenStreetMap
P002,Unnamed,highway,4.913,OpenStreetMap
P002,Unnamed,highway,4.527,OpenStreetMap
P002,Unnamed,highway,1.844,OpenStreetMap
P002,Unnamed,highway,2.265,OpenStreetMap
P002,Station Road,highway,1.615,OpenStreetMap
P002,Station Road,highway,1.465,OpenStreetMap
P002,Ajmer Road,highway,1.657,OpenStreetMap
P002,Station Road,highway,1.339,OpenStreetMap
P002,Mirza Ismail Road,highway,1.243,OpenStreetMap
P002,Sansar Chandra Road,highway,1.422,OpenStreetMap
P002,Ajmer Road,highway,1.694,OpenStreetMap
P002,Station Road,highway,1.165,OpenStreetMap
P002,Unnamed,highway,1.14,OpenStreetMap
P002,Unnamed,highway,3.878,OpenStreetMap
P002,Jhotwara Road flyover,highway,3.971,OpenStreetMap
P002,Jhotwara Road flyover,highway,4.235,OpenStreetMap
P002,Mirza Ismail Road,highway,1.399,OpenStreetMap
P002,New Sanganer Road,highway,1.919,OpenStreetMap
P002,New Sanganer Road,highway,3.043,OpenStreetMap
P002,New Sanganer Road,highway,3.041,OpenStreetMap
P002,Flyover,highway,4.344,OpenStreetMap
P002,Flyover,highway,4.35,OpenStreetMap
P002,Unnamed,highway,4.468,OpenStreetMap
P002,Ajmer Road,highway,0.94,OpenStreetMap
P002,Unnamed,highway,7.293,OpenStreetMap
P002,Unnamed,highway,6.918,OpenStreetMap
P002,Kalwad Road,highway,6.232,OpenStreetMap
P002,Unnamed,highway,7.05,OpenStreetMap
P002,Unnamed,highway,7.644,OpenStreetMap
P002,80 Ft Road,highway,6.989,OpenStreetMap
P002,Unnamed,highway,7.272,OpenStreetMap
P002,Unnamed,highway,6.783,OpenStreetMap
P002,Unnamed,highway,9.857,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,8.343,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,8.336,OpenStreetMap
P002,Green Leaf Cafe,food,7.202,OpenStreetMap
P002,Benad Road,highway,9.677,OpenStreetMap
P002,Vande Mataram Road,highway,7.95,OpenStreetMap
P002,Unnamed,highway,7.883,OpenStreetMap
P002,Vande Mataram Road,highway,8.535,OpenStreetMap
P002,Vande Mataram Road,highway,8.558,OpenStreetMap
P002,Benad Road,highway,6.204,OpenStreetMap
P002,Benad Road,highway,6.496,OpenStreetMap
P002,Unnamed,highway,6.485,OpenStreetMap
P002,Benad Road,highway,5.943,OpenStreetMap
P002,Dadi Ka Phatak Flyover,highway,6.605,OpenStreetMap
P002,Unnamed,highway,6.994,OpenStreetMap
P002,Unnamed,highway,4.365,OpenStreetMap
P002,Unnamed,highway,4.377,OpenStreetMap
P002,Unnamed,highway,4.291,OpenStreetMap
P002,Unnamed,highway,4.28,OpenStreetMap
P002,Vande Mataram Road,highway,7.852,OpenStreetMap
P002,Unnamed,highway,7.873,OpenStreetMap
P002,Underpass,highway,7.845,OpenStreetMap
P002,Underpass,highway,7.855,OpenStreetMap
P002,Unnamed,highway,7.886,OpenStreetMap
P002,Unnamed,highway,7.85,OpenStreetMap
P002,Unnamed,highway,7.808,OpenStreetMap
P002,Unnamed,highway,7.841,OpenStreetMap
P002,Unnamed,highway,1.42,OpenStreetMap
P002,Mirza Ismail Road,highway,1.425,OpenStreetMap
P002,Unnamed,highway,1.32,OpenStreetMap
P002,Unnamed,retail,4.692,OpenStreetMap
P002,Unnamed,highway,3.661,OpenStreetMap
P002,Unnamed,highway,3.689,OpenStreetMap
P002,Unnamed,highway,3.643,OpenStreetMap
P002,Khatipura Road,highway,4.443,OpenStreetMap
P002,Jagatpura Flyover,highway,9.487,OpenStreetMap
P002,Khatipura Road,highway,4.671,OpenStreetMap
P002,Tonk Road Flyover,highway,10.173,OpenStreetMap
P002,Tonk Road Flyover,highway,10.167,OpenStreetMap
P002,Sirsi Road,highway,6.02,OpenStreetMap
P002,Agra Jaipur-Bikaner Road Underpass,highway,5.375,OpenStreetMap
P002,Agra Jaipur-Bikaner Road Underpass,highway,5.38,OpenStreetMap
P002,Unnamed,highway,4.845,OpenStreetMap
P002,Unnamed,highway,4.888,OpenStreetMap
