property_id,name,type,latitude,longitude,source
P003,New Asrar Kirana,retail,19.9711774,73.7300908,OpenStreetMap
P003,Navkar Industries,retail,19.9629979,73.738573,OpenStreetMap
P003,Swaraj Amruttulya,food,19.9616533,73.7434811,OpenStreetMap
P003,Sai Hairdressers,retail,19.9616555,73.7435483,OpenStreetMap
P003,Shubhda Kirana and General Stores,retail,19.9614175,73.7447621,OpenStreetMap
P003,Sairaj Dhanya Bhadar,retail,19.9611743,73.7448284,OpenStreetMap
P003,Devaj Hair Craft,retail,19.9612125,73.744817,OpenStreetMap
P003,Kotkar Sales Corporation,retail,19.9609837,73.7450732,OpenStreetMap
P003,New Fresh Bakers,retail,19.9609405,73.7450211,OpenStreetMap
P003,Unnamed,retail,19.960943,73.7450049,OpenStreetMap
P003,Lakshmi Jewellers,retail,19.9609611,73.7449817,OpenStreetMap
P003,Jay Dresses and Sarees,retail,19.9609626,73.744955,OpenStreetMap
P003,Shuriya Amruttulya,food,19.9609462,73.7449226,OpenStreetMap
P003,New Vardhan Mobile,retail,19.9609283,73.7448169,OpenStreetMap
P003,A. S. Mobile Accessories and Spare Parts,retail,19.9609135,73.7447301,OpenStreetMap
P003,Matoshri Dhanya and Kirana,retail,19.9609101,73.7446457,OpenStreetMap
P003,Desha,food,20.0240582,73.7219073,OpenStreetMap
P003,MR.DIY,retail,19.9483652,73.7715964,OpenStreetMap
P003,Burger King,food,19.9501013,73.7702164,OpenStreetMap
P003,Reliance Digital,retail,19.9545544,73.7640529,OpenStreetMap
P003,Zudio (Burkule Hall),retail,19.967918,73.7531603,OpenStreetMap
P003,Chotu Kolhapuri,food,19.9692781,73.7551238,OpenStreetMap
P003,Jeans Junction,retail,19.9693873,73.7550227,OpenStreetMap
P003,Chirag Biryani,food,19.9692544,73.7552158,OpenStreetMap
P003,Pradatta Medical Store,retail,19.9692941,73.7549776,OpenStreetMap
P003,Biryani House,food,19.969264,73.7551835,OpenStreetMap
P003,Om Stationers,retail,19.9692917,73.7550264,OpenStreetMap
P003,Archit Zerox,retail,20.0136338,73.7616889,OpenStreetMap
P003,The Brew House,food,20.0154839,73.763395,OpenStreetMap
P003,OM Xerox Centre,retail,20.0108614,73.7641542,OpenStreetMap
P003,Dhiraj stationery Book store,retail,20.0130342,73.7644364,OpenStreetMap
P003,The Calisto multi Cuisine restaurant,food,20.0141503,73.7385386,OpenStreetMap
P003,D Mart,retail,20.0063367,73.7431636,OpenStreetMap
P003,Two Sister Kitchen and Cafe,food,20.0124834,73.7465558,OpenStreetMap
P003,Nashik Lunch Home,food,20.0104055,73.7449626,OpenStreetMap
P003,Madhur Food Plaza,retail,20.0109147,73.74534,OpenStreetMap
P003,Vinayaka - Veg & Non Veg,food,20.0111288,73.7454072,OpenStreetMap
P003,SS Mobile,retail,20.0117418,73.7452736,OpenStreetMap
P003,kaka ka shop,food,20.0353386,73.862528,OpenStreetMap
P003,Anand kirana store,retail,19.9476207,73.8437798,OpenStreetMap
P003,Akash kirana store,retail,19.9480147,73.843693,OpenStreetMap
P003,Shekhar Kirana store,retail,19.9474731,73.8433739,OpenStreetMap
P003,Unnamed,highway,20.0549465,73.7869362,OpenStreetMap
P003,Old Agra Road,highway,20.0121581,73.7905698,OpenStreetMap
P003,Unnamed,highway,20.0050178,73.8134162,OpenStreetMap
P003,Pathardi Road,highway,19.9425088,73.7926439,OpenStreetMap
P003,Ambad Satpur Link Road,highway,19.9730171,73.7297565,OpenStreetMap
P003,Gangapur-Satpur Link Road,highway,20.0009195,73.714973,OpenStreetMap
P003,Trimbak Road,highway,19.9845172,73.7208783,OpenStreetMap
P003,Pune Nashik Highway,highway,19.9941326,73.7930586,OpenStreetMap
P003,Tilak Road,highway,20.0047127,73.7871941,OpenStreetMap
P003,Ahilyabai Holkar Bridge,highway,20.008612,73.7907564,OpenStreetMap
P003,Unnamed,highway,20.0090526,73.8036132,OpenStreetMap
P003,Ambad Link Road (M17),highway,19.9741892,73.7542947,OpenStreetMap
P003,Tilak Road,highway,20.0022501,73.7869855,OpenStreetMap
P003,Trimbak Road,highway,19.9944525,73.7718929,OpenStreetMap
P003,Ambad Satpur Link Road,highway,19.984505,73.7239455,OpenStreetMap
P003,Ambad Satpur Link Road,highway,19.9830775,73.7243622,OpenStreetMap
P003,Dindori Road,highway,20.0236042,73.7995739,OpenStreetMap
P003,Unnamed,highway,20.0234383,73.7852302,OpenStreetMap
P003,Unnamed,highway,20.0461722,73.7843709,OpenStreetMap
P003,Tilak Road,highway,20.0072921,73.7897052,OpenStreetMap
P003,Jail Road,highway,19.9506406,73.8373014,OpenStreetMap
P003,Unnamed,highway,19.968206,73.7936607,OpenStreetMap
P003,Old Agra Road,highway,20.0099226,73.7855876,OpenStreetMap
P003,Tilak Road,highway,19.9966904,73.7883581,OpenStreetMap
P003,Unnamed,highway,20.0087661,73.7727664,OpenStreetMap
P003,Old Agra Road,highway,20.0108521,73.7866157,OpenStreetMap
P003,Ahilyabai Holkar Road,highway,19.9892943,73.7797336,OpenStreetMap
P003,Unnamed,highway,20.0010701,73.811302,OpenStreetMap
P003,Unnamed,highway,19.9928427,73.7743359,OpenStreetMap
P003,Pujya Ravi Shankar Marg,highway,19.973632,73.8032708,OpenStreetMap
P003,Unnamed,highway,20.0042549,73.8440601,OpenStreetMap
P003,SH26,highway,20.0529856,73.7334951,OpenStreetMap
P003,Bhabha Nagar Road,highway,19.9876828,73.7887324,OpenStreetMap
P003,Bhujbal Farm Road,highway,19.9775322,73.7735064,OpenStreetMap
P003,Gangapur Road,highway,20.0340579,73.7027055,OpenStreetMap
P003,Lam Road,highway,19.9128025,73.8328391,OpenStreetMap
P003,SH26,highway,20.0511874,73.7226637,OpenStreetMap
P003,College road,highway,20.004646,73.768704,OpenStreetMap
P003,Canada Corner Link Road,highway,20.0052057,73.7709096,OpenStreetMap
P003,Unnamed,highway,19.912137,73.7074232,OpenStreetMap
P003,Unnamed,highway,19.9120845,73.7075487,OpenStreetMap
P003,Nashik Pune Highway Flyover,highway,19.950882,73.8440956,OpenStreetMap
P003,Pune Nashik Road,highway,19.9389228,73.8562368,OpenStreetMap
P003,Nashik Pune Highway,highway,19.9707234,73.8185707,OpenStreetMap
P003,Mahatma Nagar Link Road,highway,20.0056636,73.755003,OpenStreetMap
P003,Unnamed,highway,19.9998812,73.8104585,OpenStreetMap
P003,Tapovan Road,highway,19.9932304,73.8092907,OpenStreetMap
P003,Nashik Pune Highway,highway,19.9872961,73.8009891,OpenStreetMap
P003,Wadala Road,highway,19.9902821,73.7932593,OpenStreetMap
P003,Unnamed,highway,20.0005272,73.7695425,OpenStreetMap
P003,Unnamed,highway,19.9934906,73.7741076,OpenStreetMap
P003,Unnamed,highway,20.0076837,73.7729012,OpenStreetMap
P003,Trimbak Road,highway,19.9972315,73.7810382,OpenStreetMap
P003,Canal Link Road,highway,19.9923077,73.7588437,OpenStreetMap
P003,Ambad Police Station Road,highway,19.9687999,73.7567448,OpenStreetMap
P003,Maharana Pratap Chowk Road,highway,19.9733059,73.765299,OpenStreetMap
P003,Unnamed,highway,19.9691436,73.7849385,OpenStreetMap
P003,Mahatmanagar Link Road,highway,20.0103165,73.7557247,OpenStreetMap
P003,Unnamed,highway,20.01386,73.7561305,OpenStreetMap
P003,Unnamed,highway,19.9385594,73.8105762,OpenStreetMap
P003,Meri-Rasbihari Link Road,highway,20.025206,73.8240727,OpenStreetMap
P003,Takli Road,highway,19.9716119,73.819869,OpenStreetMap
P003,Unnamed,highway,19.9743024,73.7751677,OpenStreetMap
P003,SH 30,highway,20.0011824,73.8771013,OpenStreetMap
P003,Unnamed,highway,19.9422026,73.8355221,OpenStreetMap
P003,Unnamed,highway,19.9396824,73.8350102,OpenStreetMap
P003,Nashik Road Railway Station Exit,highway,19.9513368,73.8416978,OpenStreetMap
P003,Unnamed,highway,20.0156791,73.7564032,OpenStreetMap
P003,DK Nagar Road,highway,20.018031,73.7568127,OpenStreetMap
P003,Mhasrul Adgaon Road,highway,20.0445404,73.8161625,OpenStreetMap
P003,Trimbak Road,highway,19.9909976,73.7364728,OpenStreetMap
P003,Unnamed,highway,20.0280677,73.78358,OpenStreetMap
P003,Unnamed,highway,20.0372599,73.7805207,OpenStreetMap
P003,Unnamed,highway,20.0115566,73.8437948,OpenStreetMap
P003,वडाळा रस्ता,highway,19.9853928,73.7923208,OpenStreetMap
P003,Unnamed,highway,19.9355041,73.8106877,OpenStreetMap
P003,Dr Nanasaheb Dharmadhikari Marg,highway,20.0240086,73.8105424,OpenStreetMap
P003,VIBGYOR School Road,highway,20.0268025,73.7940031,OpenStreetMap
P003,Unnamed,highway,19.935389,73.8227521,OpenStreetMap
P003,Unnamed,highway,19.9813612,73.7914504,OpenStreetMap
P003,Unnamed,highway,20.0185106,73.8428784,OpenStreetMap
P003,Unnamed,highway,19.9941155,73.8446235,OpenStreetMap
P003,Unnamed,highway,19.9896313,73.8455562,OpenStreetMap
P003,Pune Nashik Road,highway,19.9871002,73.801317,OpenStreetMap
P003,Nashik Pune Highway,highway,19.9865986,73.801451,OpenStreetMap
P003,Unnamed,highway,20.0108346,73.7971081,OpenStreetMap
P003,Unnamed,highway,20.0089116,73.8008511,OpenStreetMap
P003,Nashik Pune Highway,highway,19.9867366,73.8011987,OpenStreetMap
P003,Nashik Pune Highway,highway,19.9862196,73.8014102,OpenStreetMap
P003,SH 26,highway,20.0519995,73.7589586,OpenStreetMap
P003,Tilak Road,highway,19.9996067,73.7865835,OpenStreetMap
P003,Ambad Link Road,highway,19.9901021,73.762335,OpenStreetMap
P003,Ambad Link Road,highway,19.9926034,73.7671452,OpenStreetMap
P003,Unnamed,highway,20.011462,73.7760445,OpenStreetMap
P003,Unnamed,highway,20.0107332,73.7747312,OpenStreetMap
P003,Ashirwad Medical,retail,19.9895553,73.717533,OpenStreetMap
P003,Unnamed,highway,19.9744725,73.7750991,OpenStreetMap
P003,Old Agra Road,highway,20.0111275,73.7878773,OpenStreetMap
P003,Unnamed,highway,19.969283,73.7070034,OpenStreetMap
P003,Canada Corner Link Road,highway,20.0051402,73.7707659,OpenStreetMap
P003,Sharanpur Road,highway,20.0029993,73.7706531,OpenStreetMap
P003,Unnamed,highway,19.9576321,73.7590118,OpenStreetMap
P003,Unnamed,highway,19.9760196,73.8358687,OpenStreetMap
P003,Unnamed,highway,19.9852621,73.8185649,OpenStreetMap
P003,Unnamed,highway,19.9774217,73.83935,OpenStreetMap
P003,Vikrikar Bhavan Road,highway,19.9495534,73.7499155,OpenStreetMap
P003,SH27,highway,19.9607316,73.7459556,OpenStreetMap
P003,SH27,highway,19.9566602,73.7581915,OpenStreetMap
P003,Mumbai Naka Circle,highway,19.9869635,73.7842183,OpenStreetMap
P003,Unnamed,highway,19.9872449,73.7837318,OpenStreetMap
P003,Unnamed,highway,19.9873342,73.7838578,OpenStreetMap
P003,Unnamed,highway,19.9873786,73.783894,OpenStreetMap
P003,Agra Mumbai Road,highway,20.0310767,73.8569389,OpenStreetMap
P003,Agra Mumbai Road,highway,20.0311357,73.8568276,OpenStreetMap
P003,Agra Mumbai Road,highway,20.0299377,73.8544175,OpenStreetMap
P003,Agra Mumbai Road,highway,20.0328957,73.8593048,OpenStreetMap
P003,Agra Mumbai Road,highway,20.0358285,73.8638079,OpenStreetMap
P003,Unnamed,highway,19.9612542,73.7631578,OpenStreetMap
P003,Unnamed,highway,20.0193984,73.829663,OpenStreetMap
P003,Unnamed,highway,19.9827082,73.7816759,OpenStreetMap
P003,Agra Mumbai Highway,highway,19.9826206,73.7819563,OpenStreetMap
P003,Unnamed,highway,20.0182938,73.825966,OpenStreetMap
P003,SH 30,highway,20.0012691,73.8771723,OpenStreetMap
P003,SH 30,highway,20.0004831,73.8696737,OpenStreetMap
P003,SH 30,highway,19.9979578,73.8402821,OpenStreetMap
P003,SH 30,highway,20.0004017,73.8696894,OpenStreetMap
P003,SH 30,highway,19.9978821,73.8402669,OpenStreetMap
P003,SH 30,highway,20.0007307,73.8731978,OpenStreetMap
P003,SH 30,highway,20.0006476,73.8732095,OpenStreetMap
P003,SH 30,highway,19.9999845,73.8661731,OpenStreetMap
P003,SH 30,highway,20.0000656,73.8661407,OpenStreetMap
P003,SH 30,highway,19.9970514,73.8440562,OpenStreetMap
P003,SH 30,highway,19.9969621,73.8440631,OpenStreetMap
P003,SH 30,highway,19.998575,73.8551303,OpenStreetMap
P003,SH 30,highway,19.998488,73.8551468,OpenStreetMap
P003,SH 30,highway,20.004971,73.8234906,OpenStreetMap
P003,SH 30,highway,20.0049341,73.8234699,OpenStreetMap
P003,Agra Mumbai Road,highway,20.0300258,73.8543722,OpenStreetMap
P003,Agra Mumbai Road,highway,20.0360653,73.8638998,OpenStreetMap
P003,Agra Mumbai Road,highway,20.0326912,73.8592395,OpenStreetMap
P003,Unnamed,highway,20.0085549,73.755429,OpenStreetMap
P003,College road,highway,20.0081581,73.7564896,OpenStreetMap
P003,College Road,highway,20.0079224,73.7569254,OpenStreetMap
P003,College Road,highway,20.0083215,73.7559296,OpenStreetMap
P003,College road,highway,20.0075837,73.7580312,OpenStreetMap
P003,College road,highway,20.006465,73.7614439,OpenStreetMap
P003,College Road,highway,20.0066008,73.76087,OpenStreetMap
P003,Mumbai Agra Highway,highway,19.9412356,73.7412267,OpenStreetMap
P003,Bhabha Nagar Road,highway,19.9896544,73.7959909,OpenStreetMap
P003,Wadala Road,highway,19.9870848,73.7925994,OpenStreetMap
P003,Wadala Road,highway,19.9902445,73.7931826,OpenStreetMap
P003,Unnamed,highway,19.9922651,73.7937069,OpenStreetMap
P003,Wadala Road,highway,19.9870695,73.7925571,OpenStreetMap
P003,Nashik Pune Highway,highway,19.9921561,73.7982606,OpenStreetMap
P003,Nashik Pune Highway,highway,19.989108,73.8000319,OpenStreetMap
P003,Pune Nashik Highway,highway,19.9905289,73.7993105,OpenStreetMap
P003,Nashik Pune Highway,highway,19.9617178,73.8276566,OpenStreetMap
P003,Nashik Pune Highway,highway,19.9559863,73.8350324,OpenStreetMap
P003,Nashik Pune Highway Flyover,highway,19.9549945,73.8363295,OpenStreetMap
P003,Nashik Pune Highway Flyover,highway,19.9528335,73.8402918,OpenStreetMap
P003,Subhash Road,highway,19.9471584,73.8386243,OpenStreetMap
P003,Nashik Pune Highway Flyover,highway,19.9527709,73.840244,OpenStreetMap
P003,Pune Nashik Road,highway,19.9456059,73.8486654,OpenStreetMap
P003,Nashik Pune Highway Flyover,highway,19.9501124,73.844865,OpenStreetMap
P003,Nashik Pune Highway Flyover,highway,19.9548972,73.8362931,OpenStreetMap
P003,Unnamed,highway,19.9528164,73.8390201,OpenStreetMap
P003,Nashik Road Railway Station Exit,highway,19.9508256,73.8437561,OpenStreetMap
P003,Nashik Road Railway Station Exit,highway,19.9517531,73.8405108,OpenStreetMap
P003,Nashik Road Railway Station Exit,highway,19.9510398,73.8428813,OpenStreetMap
P003,Pune Road,highway,19.9530628,73.8390707,OpenStreetMap
P003,Pune Road Flyover,highway,19.9516348,73.8415496,OpenStreetMap
P003,Pune Road Flyover,highway,19.9513542,73.8424381,OpenStreetMap
P003,College Road,highway,20.0043175,73.7693759,OpenStreetMap
P003,Canal Link Road,highway,20.0035664,73.7581534,OpenStreetMap
P003,College road,highway,20.0072356,73.7590651,OpenStreetMap
P003,College Road,highway,20.0075357,73.7579731,OpenStreetMap
P003,Canal Link Road,highway,19.9922578,73.7587123,OpenStreetMap
P003,Unnamed,highway,20.0121424,73.7943241,OpenStreetMap
P003,Unnamed,highway,20.0210788,73.7670589,OpenStreetMap
P003,Unnamed,highway,20.0199669,73.7662225,OpenStreetMap
P003,Unnamed,highway,20.0224097,73.7680755,OpenStreetMap
P003,Datta Chowk,highway,20.0190906,73.7656563,OpenStreetMap
P003,Unnamed,highway,20.0462846,73.7724085,OpenStreetMap
P003,Unnamed,highway,20.0380907,73.7712123,OpenStreetMap
P003,Unnamed,highway,19.989205,73.8225269,OpenStreetMap
P003,Ramdas Swami Marg,highway,19.9822801,73.8124562,OpenStreetMap
P003,Unnamed,highway,19.9758671,73.8180559,OpenStreetMap
P003,Juna Saikheda Road,highway,19.9742702,73.8291402,OpenStreetMap
P003,Shivaji Road,highway,20.0009712,73.7850915,OpenStreetMap
P003,Trimbak Road,highway,19.9941553,73.7629547,OpenStreetMap
P003,Swami Vivekanand Road,highway,20.013118,73.7688208,OpenStreetMap
P003,Swami Vivekanand Road,highway,20.0192284,73.7635911,OpenStreetMap
P003,Jail Road,highway,19.9700676,73.8414525,OpenStreetMap
P003,Trimbak Road,highway,19.9957203,73.7758265,OpenStreetMap
P003,Unnamed,highway,19.9970253,73.7802388,OpenStreetMap
P003,Trimbak Road,highway,19.9946429,73.7676369,OpenStreetMap
P003,Trimbak Road,highway,19.994299,73.7588127,OpenStreetMap
P003,Trimbak Road,highway,19.9937563,73.7531702,OpenStreetMap
P003,Trimbak Road,highway,19.9935166,73.7517099,OpenStreetMap
P003,Trimbak Road,highway,19.9933282,73.7506206,OpenStreetMap
P003,Unnamed,highway,19.9928852,73.7481198,OpenStreetMap
P003,Unnamed,highway,19.9924854,73.7458142,OpenStreetMap
P003,Unnamed,highway,19.9923553,73.7450195,OpenStreetMap
P003,Trimbak Road,highway,19.9883474,73.7273182,OpenStreetMap
P003,Unnamed,highway,20.0483145,73.8033517,OpenStreetMap
P003,Unnamed,highway,20.0335861,73.7991038,OpenStreetMap
P003,Shree Sant Savata Mali Marg,highway,19.9726096,73.7939248,OpenStreetMap
P003,Nirmala Convent Road,highway,20.0192949,73.7593352,OpenStreetMap
P003,Gangapur Road,highway,20.0140954,73.746315,OpenStreetMap
P003,Unnamed,highway,19.9690946,73.7849015,OpenStreetMap
P003,Wadala-Pathardi Road,highway,19.9615709,73.7791783,OpenStreetMap
P003,Gangapur Road,highway,20.0227741,73.7248125,OpenStreetMap
P003,Nashik Pune Highway,highway,19.994253,73.793047,OpenStreetMap
P003,Pathardi Roade,highway,19.944141,73.7740589,OpenStreetMap
P003,Unnamed,highway,20.0222575,73.79943,OpenStreetMap
P003,Unnamed,highway,19.9869089,73.8208781,OpenStreetMap
P003,Trimbak Road,highway,19.9816669,73.7142489,OpenStreetMap
P003,Trimbakeshwar Road,highway,19.973614,73.6859176,OpenStreetMap
P003,Trimbak Road,highway,19.9792328,73.7064311,OpenStreetMap
P003,Unnamed,highway,19.9793175,73.7065718,OpenStreetMap
P003,Trimbakeshwar Road,highway,19.9731162,73.6851683,OpenStreetMap
P003,SH 26,highway,20.0477191,73.7741308,OpenStreetMap
P003,SH 26,highway,20.0470498,73.7758214,OpenStreetMap
P003,Unnamed,highway,20.0367896,73.7803448,OpenStreetMap
P003,Unnamed,highway,20.0363037,73.7783934,OpenStreetMap
P003,Anil Vasantrao Jagtap,retail,20.011521,73.8302251,OpenStreetMap
P003,Dindori Road,highway,20.0442937,73.8050438,OpenStreetMap
P003,Hotel Zakkas Pure Veg,food,20.0317912,73.8135956,OpenStreetMap
P003,Shree Mahalaxmi Ice cream and Nashta Centre,food,20.0325968,73.8073106,OpenStreetMap
P003,Trimbak Road,highway,19.9943767,73.7718626,OpenStreetMap
P003,VIBGYOR School Road,highway,20.0257289,73.785859,OpenStreetMap
P003,VIBGYOR School Road,highway,20.0262148,73.7869774,OpenStreetMap
P003,Trimbak Road,highway,19.9799553,73.7101418,OpenStreetMap
P003,Trimbak Road,highway,19.9796641,73.7092314,OpenStreetMap
P003,Unnamed,highway,20.0313241,73.7695587,OpenStreetMap
P003,Unnamed,highway,20.0273272,73.7692083,OpenStreetMap
P003,Shree Sant Savata Mali Marg,highway,19.9747398,73.7904004,OpenStreetMap
P003,Old Canal Link Road,highway,19.9796029,73.7798588,OpenStreetMap
P003,Old Agra Highway,highway,19.9882782,73.7833993,OpenStreetMap
P003,Old Agra Highway,highway,19.9881599,73.7833274,OpenStreetMap
P003,Old Agra Road,highway,19.9913452,73.7828278,OpenStreetMap
P003,Unnamed,highway,19.9937138,73.7863438,OpenStreetMap
P003,Old Agra Road,highway,19.9953817,73.7820289,OpenStreetMap
P003,Old Agra Road,highway,19.9911916,73.7827417,OpenStreetMap
P003,Sarda Circle,highway,19.9943458,73.790222,OpenStreetMap
P003,Tilak Road,highway,19.9971109,73.7882204,OpenStreetMap
P003,Tilak Road,highway,20.000096,73.7864412,OpenStreetMap
P003,Tilak Road,highway,20.002297,73.7863598,OpenStreetMap
P003,Shivaji Road,highway,20.0007836,73.7864259,OpenStreetMap
P003,Shivaji Road,highway,20.0009349,73.7833248,OpenStreetMap
P003,Shivaji Road,highway,20.0010734,73.7850185,OpenStreetMap
P003,Shivaji Road,highway,20.0008519,73.7833015,OpenStreetMap
P003,Ahilyabai Holkar Road,highway,19.9905366,73.7760691,OpenStreetMap
P003,Ahilyabai Holkar Road,highway,19.9901603,73.7794296,OpenStreetMap
P003,Ahilyabai Holkar Road,highway,19.9921382,73.7759676,OpenStreetMap
P003,Chandak Circle,highway,19.9930205,73.7762952,OpenStreetMap
P003,Unnamed,highway,19.9938476,73.7862674,OpenStreetMap
P003,Unnamed,highway,19.9962203,73.7693563,OpenStreetMap
P003,Unnamed,highway,19.9939303,73.7691806,OpenStreetMap
P003,Unnamed,highway,19.9962152,73.7692803,OpenStreetMap
P003,Model Colony Circle,highway,20.0077183,73.7575073,OpenStreetMap
P003,Ahilyabai Holkar Road,highway,19.9921107,73.7760589,OpenStreetMap
P003,Unnamed,highway,19.9934475,73.7721784,OpenStreetMap
P003,Canal Link Road,highway,19.9848586,73.7724282,OpenStreetMap
P003,Mahatma Nagar Link Road,highway,19.9982957,73.7541864,OpenStreetMap
P003,Unnamed,highway,19.9940001,73.7539453,OpenStreetMap
P003,Unnamed,highway,19.9940282,73.7542319,OpenStreetMap
P003,Unnamed,highway,19.9935816,73.7540158,OpenStreetMap
P003,Unnamed,highway,19.9936363,73.7543182,OpenStreetMap
P003,Unnamed,highway,20.0028205,73.8245031,OpenStreetMap
P003,Mahatmanagar Link Road,highway,20.0103342,73.7556011,OpenStreetMap
P003,Shaheed Smarak Circle,highway,20.0119512,73.7582814,OpenStreetMap
P003,Gangapur Road,highway,20.0116912,73.7594805,OpenStreetMap
P003,Gangapur Road,highway,20.0120385,73.757084,OpenStreetMap
P003,Gangapur Road,highway,20.0120235,73.7532482,OpenStreetMap
P003,Prasad Circle,highway,20.0113076,73.7606479,OpenStreetMap
P003,Gangapur Road,highway,20.0107971,73.7624311,OpenStreetMap
P003,Gangapur Road,highway,20.0115978,73.7594615,OpenStreetMap
P003,Gangapur Road,highway,20.0097942,73.7654552,OpenStreetMap
P003,Saptarang Circle,highway,20.0102089,73.764144,OpenStreetMap
P003,Gangapur Road,highway,20.0107158,73.762383,OpenStreetMap
P003,Vidya Vikas CIrcle,highway,20.0092995,73.7667722,OpenStreetMap
P003,Gangapur Road,highway,20.0082988,73.7692052,OpenStreetMap
P003,Gangapur Road,highway,20.0097039,73.7654286,OpenStreetMap
P003,Gangapur Road,highway,20.0066098,73.7745927,OpenStreetMap
P003,Gangapur Road,highway,20.0082194,73.7690915,OpenStreetMap
P003,Gangapur Road,highway,20.0065259,73.7745057,OpenStreetMap
P003,Gangapur Road,highway,20.0065048,73.7835149,OpenStreetMap
P003,Gangapur Road Flyover,highway,20.005956,73.7787503,OpenStreetMap
P003,Gangapur Road Flyover,highway,20.0058861,73.7787506,OpenStreetMap
P003,Gangapur Road,highway,20.0060133,73.7804432,OpenStreetMap
P003,Gangapur Road,highway,20.0059307,73.780662,OpenStreetMap
P003,Old Agra Road,highway,20.0081246,73.7853358,OpenStreetMap
P003,Raviwar Peth,highway,20.0069101,73.7871986,OpenStreetMap
P003,Ashok Stambh Circle,highway,20.0068465,73.7848994,OpenStreetMap
P003,Gangapur Road,highway,20.0063942,73.7830977,OpenStreetMap
P003,Raviwar Karanja Circle,highway,20.0066934,73.7893514,OpenStreetMap
P003,Old Agra Road,highway,20.0069116,73.7850299,OpenStreetMap
P003,Old Agra Road,highway,20.0069664,73.7849796,OpenStreetMap
P003,Old Agra Road,highway,20.0020206,73.7830432,OpenStreetMap
P003,Old Agra Road,highway,20.0020004,73.7831235,OpenStreetMap
P003,Tilak Road,highway,20.0059096,73.7883652,OpenStreetMap
P003,Trimbak Road,highway,19.995773,73.7766758,OpenStreetMap
P003,Sharanpur Road,highway,20.0006709,73.7818678,OpenStreetMap
P003,Sharanpur Road,highway,20.0007256,73.7818887,OpenStreetMap
P003,Sharanpur Road,highway,20.0007886,73.7793935,OpenStreetMap
P003,Sharanpur Road,highway,20.0009885,73.7769162,OpenStreetMap
P003,Sharanpur Road,highway,20.0009962,73.7769162,OpenStreetMap
P003,Sharanpur Road,highway,20.0013051,73.7760448,OpenStreetMap
P003,Sharanpur Road,highway,20.0019149,73.7741372,OpenStreetMap
P003,Sharanpur Road,highway,20.0016076,73.7753039,OpenStreetMap
P003,Sharanpur Road,highway,20.0016076,73.7753039,OpenStreetMap
P003,Sharanpur Road,highway,20.0022125,73.773032,OpenStreetMap
P003,Sharanpur Road,highway,20.0022125,73.773032,OpenStreetMap
P003,Sharanpur Road,highway,20.0026138,73.7718665,OpenStreetMap
P003,Sharanpur Road,highway,20.0029549,73.770637,OpenStreetMap
P003,Mahatma Nagar Link Road,highway,19.9983036,73.7542891,OpenStreetMap
P003,Trimbak Road,highway,19.9933129,73.7519354,OpenStreetMap
P003,Gangapur Road,highway,20.0142641,73.7421966,OpenStreetMap
P003,Unnamed,highway,20.0165755,73.7358622,OpenStreetMap
P003,Gangapur Road,highway,20.0164382,73.7361599,OpenStreetMap
P003,Gangapur-Satpur Link Road,highway,20.0236632,73.721426,OpenStreetMap
P003,Gangapur-Satpur Link Road,highway,20.0236278,73.7215013,OpenStreetMap
P003,Gangapur-Satpur Link Road,highway,20.0208037,73.7199109,OpenStreetMap
P003,Gangapur-Satpur Link Road,highway,19.9912692,73.7149275,OpenStreetMap
P003,Unnamed,highway,19.985727,73.7236321,OpenStreetMap
P003,Trimbak Road,highway,19.9865598,73.7249911,OpenStreetMap
P003,Trimbak Road,highway,19.9867792,73.7251101,OpenStreetMap
P003,Unnamed,highway,19.9894155,73.72895,OpenStreetMap
P003,Trimbak Road,highway,19.9881298,73.7272102,OpenStreetMap
P003,Trimbak Road,highway,19.9912291,73.7367847,OpenStreetMap
P003,Trimbak Road,highway,19.9891707,73.7284829,OpenStreetMap
P003,Trimbak Road,highway,19.9890753,73.7285318,OpenStreetMap
P003,Trimbak Road,highway,19.9899155,73.7298897,OpenStreetMap
P003,Trimbak Road,highway,19.9898135,73.7299745,OpenStreetMap
P003,Unnamed,highway,19.9903253,73.7309205,OpenStreetMap
P003,Trimbak Road,highway,19.9904731,73.7313024,OpenStreetMap
P003,Unnamed,highway,19.9835241,73.7182174,OpenStreetMap
P003,Trimbak Road,highway,19.9808958,73.7117037,OpenStreetMap
P003,Trimbak Road,highway,19.9799943,73.7103129,OpenStreetMap
P003,Trimbak Road,highway,19.9796002,73.7091231,OpenStreetMap
P003,Gangapur Road,highway,20.0268035,73.7192868,OpenStreetMap
P003,Gangapur Road,highway,20.0293621,73.7165687,OpenStreetMap
P003,Unnamed,highway,20.0079031,73.7718463,OpenStreetMap
P003,Unnamed,highway,20.0093911,73.7731869,OpenStreetMap
P003,Unnamed,highway,20.0106086,73.7747116,OpenStreetMap
P003,Unnamed,highway,20.0115544,73.7820176,OpenStreetMap
P003,Unnamed,highway,20.0113347,73.7760333,OpenStreetMap
P003,Unnamed,highway,20.0126204,73.7560172,OpenStreetMap
P003,Unnamed,highway,20.0133037,73.7559659,OpenStreetMap
P003,DK Nagar Road,highway,20.018031,73.7568375,OpenStreetMap
P003,Unnamed,highway,20.0156113,73.7830083,OpenStreetMap
